"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mb2402C",864.65255914414,1.20493315760836,0.161585660590045,1.26826326581223,0.204703950642847,1
"Mb0786C",113.747117638288,1.20962168427069,0.220505716554388,0.950640589034262,0.341786856769386,1
"Mb3618C",6571.12062964553,1.21392767032861,0.164021385132999,1.30426694150368,0.19214258267899,1
"Mb2631",373.065470014367,1.21579502188849,0.187819497551611,1.14894898933052,0.250577015335609,1
"Mb2102C",305.30553727168,1.21745399013317,0.206735811529868,1.05184480871496,0.292870757029358,1
"Mb2403C",341.190751162886,1.22839925018287,0.230266343543334,0.99189159244144,0.321250410864938,1
"Mb3340C",448.133972147904,1.22841129708,0.150505873584332,1.51762380856198,0.129109261340407,1
"Mb3059",380.780411463573,1.23068114962546,0.15483966628639,1.48980655382449,0.136275107394162,1
"Mb0238",1713.00108239142,1.23100811995952,0.193639104021937,1.19298279718001,0.23287611040628,1
"Mb0512A",1651.99054818215,1.23206005630069,0.137640135174824,1.68599119730547,0.0917974948564169,1
"Mb0674",11886.4498036445,1.23308700822935,0.20815441996413,1.11977928822993,0.262807827447631,1
"Mb0876C",1479.81993414117,1.23347027714745,0.152053748998928,1.53544571366731,0.124674382091231,1
"Mb3740",1134.4563625667,1.23786050769655,0.128662748475682,1.8487130930637,0.0644992520837679,0.897206837606619
"Mb2897",343.253244319755,1.23877085955244,0.168325009919093,1.41851088954165,0.156041661701921,1
"Mb3507",836.96240500237,1.24282091691837,0.248080412119922,0.978799232246484,0.327679189148102,1
"Mb3116",520.809731692034,1.24817092362826,0.245351458768147,1.01149153493634,0.311781230627311,1
"Mb1666C",2478.5341944286,1.24978111067941,0.152877625188536,1.63386310044634,0.102287599222141,1
"Mb2983C",1829.75399645422,1.25483811649998,0.165419191740632,1.54055955550519,0.123424017686872,1
"Mb3820",1703.59188907972,1.25681125552887,0.106425598699653,2.41305906348359,0.0158192558341531,0.276254883268285
"Mb3798C",124.815803981665,1.25723293933796,0.229208060855776,1.12226829360867,0.261748382932854,1
"Mb2889C",2940.1465263598,1.26127714722244,0.128507246189281,2.03317054073041,0.0420352962257537,0.618870018155805
"Mb3128C",2055.65246619685,1.26579350839678,0.110580432696271,2.40362152612321,0.0162335703251304,0.280465239658701
"Mb2384",1268.1795495316,1.26805147105614,0.174641857752999,1.53486383221627,0.124817279265801,1
"Mb1036",7124.63928539188,1.2691876562582,0.0943402363525045,2.85337059420094,0.00432581420139684,0.0881330024668427
"Mb2480C",1330.31556187835,1.27049605375852,0.115472003074177,2.34252499789721,0.0191537508295169,0.317968028173955
"Mb3114",324.782480898305,1.27234214941801,0.187060105757286,1.45590717120292,0.145418282991508,1
"Mb0236",2034.93677366614,1.27791785445783,0.123564445861564,2.24917331615923,0.0245014714538625,0.38458729900732
"Mb1504",1485.13443432706,1.28137050523599,0.163098715469558,1.7251546367237,0.0844996083518657,1
"Mb0100",348.764625578252,1.28335428101099,0.155576924767083,1.82131303491957,0.0685592861260595,0.934853981801375
"Mb1891",2628.59437870966,1.28419299237812,0.103708638422049,2.74030202982297,0.00613827484585585,0.121381376118542
"Mb2014A",140.394151095227,1.28430028059912,0.192531593302991,1.47664222646158,0.139771566299259,1
"Mb3833C",6459.75192718774,1.28541622441754,0.118783563877665,2.40282590537096,0.0162689306098503,0.280465239658701
"Mb1993C",113.465271988382,1.28542466021215,0.198975712060645,1.43446985190414,0.151438226465189,1
"Mb1061C",1067.63398433062,1.28599590668763,0.179735448724791,1.59120478857535,0.111563495568706,1
"Mb1213",2177.82328380307,1.2883559206274,0.15641872144079,1.8434872627223,0.0652578997299247,0.901542354488069
"Mb2138",1496.8135427582,1.29024108155886,0.120612158171149,2.40639986846935,0.0161106198406052,0.280130346711212
"Mb0784C",4934.17561759208,1.29350528979731,0.132471906628815,2.21560402704632,0.0267186328264147,0.414549864699065
"Mb3115",299.612324468615,1.29374186427475,0.235207466384427,1.24886283922065,0.211715245373924,1
"Mb0587C",549.320393800599,1.30200630873616,0.531314631193447,0.568413311069169,0.569754354026119,1
"Mb2507C",4344.00190916827,1.30251354510937,0.203895419587565,1.48367013698145,0.137896452453592,1
"Mb2378C",1087.94253042751,1.30361580019415,0.130916363898292,2.31915851581415,0.0203864428911685,0.33295105515374
"Mb2671",376.685112753214,1.308407604693,0.170680369338503,1.80693073191882,0.0707730801168575,0.951662017304677
"Mb0530",1403.15595922856,1.30890434277455,0.126682712514202,2.43840960336181,0.0147520478023865,0.259867951243787
"Mb0141",616.065798882184,1.31724737268406,0.139099079125639,2.28072949640099,0.0225644586161415,0.359782711689781
"Mb1928",133.202982923538,1.31890095558926,0.189358719472674,1.68411022464311,0.0921603687106492,1
"Mb0598C",575.481736863241,1.3205029551504,0.138602378257545,2.31239145518023,0.0207561208246296,0.337621739542563
"Mb1029C",1823.17460991881,1.32054953604511,0.156412805408799,2.04938166799912,0.0404248083991579,0.601747885912189
"Mb0317",4998.28945093314,1.3207929506833,0.126346447079164,2.53899463023525,0.011117152955343,0.202011689287629
"Mb0180",12246.773990968,1.32120199341996,0.233202451229596,1.37735256094595,0.168403272141977,1
"Mb1468",760.00154078197,1.32184421027471,0.127711597625806,2.52008600830219,0.0117326162072616,0.211291847232559
"Mb2144C",1669.03017588447,1.32434012714525,0.141917016870393,2.28542097556531,0.0222881552423454,0.356826667874103
"Mb1997A",383.643460955493,1.32614705679511,0.170333466381733,1.91475617635929,0.0555236056934049,0.780425872359566
"Mb2896",254.399354008243,1.33186212343157,0.203548749548105,1.63038153841932,0.103020884035787,1
"Mb1986C",327.211197495189,1.33361881312601,0.161302781032285,2.06827688271063,0.038613994279056,0.576921677487822
"Mb0878",865.170821323607,1.33706285913635,0.14820717085855,2.27426822321602,0.0229498645171401,0.364487218354894
"Mb2234C",3415.18508263803,1.34057049256017,0.156106556152859,2.18165399937904,0.0291350783191053,0.446885573913578
"BQ2027_FADD15",1433.83204139102,1.34185297631024,0.116613662475831,2.93150021234516,0.00337329135632959,0.070439436995067
"Mb0906",404.20859312789,1.34286215395999,0.133481921567124,2.56860367257729,0.0102109164060597,0.188086012703401
"Mb1488",207.658436959133,1.34373745526081,0.213781342293742,1.60789267937379,0.107858685440031,1
"Mb0877",339.995857090499,1.35341061371778,0.157063535482705,2.25011243145417,0.0244418091423419,0.38458729900732
"Mb1712C",405.813525302079,1.35639906728096,0.131591589895654,2.7083726822023,0.00676140490151403,0.132405375595668
"Mb0378C",32.286450899895,1.35660141653135,0.445444596860917,0.800551671396067,0.423391238618034,1
"Mb0912",1107.37832103194,1.35734793122455,0.181905041378435,1.96447513777877,0.049475016744406,0.70773836009551
"Mb3110",156.474282855828,1.36619728574981,0.239947275528101,1.52615729828084,0.126970695146661,1
"Mb0170C",1141.90796452125,1.36761813394295,0.218106261090756,1.68550014155708,0.0918921175272483,1
"Mb1214",611.070556447724,1.37345250943073,0.205073055365219,1.82107058757983,0.0685961275689656,0.934853981801375
"Mb0468",382.614924843909,1.37682451966264,0.254605651576295,1.48003203122034,0.138864698678037,1
"Mb2810",507.364029723469,1.37766210640853,0.179465855670548,2.10436745751691,0.0353464058346804,0.536042861417673
"Mb3945",1012.90125400872,1.38400054646454,0.175499647092804,2.18804170165355,0.0286665648273125,0.441377566844957
"Mb0755",3911.37992706147,1.38429133766799,0.123931236973216,3.10084323414797,0.00192970423489094,0.0426634897065772
"Mb1650C",849.21216958457,1.38951592054517,0.138060277793773,2.82134678250472,0.00478224757719205,0.0964579336319637
"Mb1929",177.783563541351,1.39054510547574,0.199182700867039,1.96073807502211,0.049909585070148,0.711432035946916
"Mb0782C",1315.94465850413,1.39543141226139,0.109674318192867,3.60550599973645,0.000311545292646756,0.00843472288951015
"Mb3341C",133.498768864046,1.39806181589521,0.258201944992582,1.54166854129101,0.123154160297248,1
"Mb2060",375.043406436615,1.4044400675051,0.223723251519105,1.80776948644767,0.0706423846948878,0.951662017304677
"Mb2556",536.060155321907,1.40954975517514,0.137724394844428,2.97369072224107,0.00294241484208148,0.0619456679903579
"Mb1716",794.796405686866,1.4103164299909,0.119533569434573,3.43264600841264,0.000597721946918691,0.0148840144066049
"Mb2429C",1588.89071184322,1.41364298464045,0.203934413640648,2.02831379587229,0.0425282318326927,0.623850498956663
"Mb2446",464.068841107477,1.41785455942632,0.148522264756636,2.81341359903854,0.00490185572326249,0.0983785372519447
"Mb2901",21070.175067975,1.42747966889248,0.222715245800342,1.91940011720481,0.0549337161258618,0.774834303677365
"Mb3137",32.3742780836947,1.42763520399886,0.503710321719831,0.848970500621815,0.395897707185533,1
"Mb1001C",479.405216278633,1.43577664967358,0.300419790103122,1.45055906444778,0.146902681055278,1
"Mb2321C",5050.94548463759,1.43684853665,0.160950055336546,2.71418693045212,0.00664386647927767,0.130738328670274
"Mb0147",1055.3219371049,1.44678036124573,0.267511603913435,1.67013450896995,0.0948927538684177,1
"Mb3342C",1476.2142288931,1.46129877900451,0.139100298463505,3.3163033012869,0.000912167738714723,0.0221667750480433
"Mb3127C",1433.93741656508,1.46200130875284,0.124871502103228,3.69981381637355,0.000215757695710305,0.00600252789307151
"Mb0164C",314.011693545773,1.46314180069698,0.144205219943614,3.21168540832348,0.00131958789812266,0.0307700438209642
"Mb3522C",809.369860732894,1.46401270097626,0.173800051636098,2.66980761287577,0.00758947186556413,0.144204613514664
"Mb3136",90.4207246664389,1.46489684114297,0.364721380557552,1.27466297816782,0.202428555994308,1
"Mb2324",1731.2619627929,1.46589123708506,0.132022646306057,3.52887364494284,0.000417332341058932,0.0109319393755307
"Mb3606C",967.633762336905,1.46796413950923,0.165694391374829,2.82426058979034,0.00473898376074526,0.0960656306072682
"Mb1262C",2040.80081483415,1.47170322211988,0.205154250555232,2.29926126728184,0.0214901078341067,0.346764380011145
"Mb3193",263.079728293932,1.47361042856919,0.156606718827311,3.02420248706847,0.00249289527590226,0.0534911677818602
"Mb0282",432.006563277873,1.47585517864604,0.133954752704091,3.55235756134176,0.000381795663197055,0.0101941050027609
"Mb0103",136.482401095236,1.47733133177647,0.187201231517819,2.54983008341499,0.0107775432463064,0.197620952070909
"Mb1283C",2962.7535964985,1.48226347871927,0.122552404717273,3.9351612873843,8.31408432168683e-05,0.00250291165326005
"Mb0734",930.047039093458,1.48634149044406,0.112507513082581,4.32274678480435,1.54098560590742e-05,0.000555029994127728
"Mb1925",387.047183588317,1.49637657729744,0.244136336882421,2.03319417189625,0.0420329096494556,0.618870018155805
"Mb2059C",1266.15094444086,1.49704314963958,0.169628144983471,2.93019268522927,0.00338751878459172,0.070439436995067
"Mb3105",489.301272228823,1.49881793999984,0.131724375342942,3.78683093923331,0.00015258083706348,0.00433249016701244
"Mb2161C",3466.80302231099,1.49985888888575,0.13776206349251,3.62842190522886,0.000285158980569828,0.00777250897039654
"Mb0875",297.138083429916,1.50944386122943,0.242800356620743,2.09820063001466,0.0358874259968527,0.542209275173422
"Mb1037",3455.42000362789,1.50983157545338,0.121696949871055,4.18935376764642,2.79749987459075e-05,0.000932654090421413
"Mb3699",975.699040801562,1.52176564293617,0.113852665180608,4.58281448316103,4.5875901875907e-06,0.000185063388167409
"Mb0996C",414.020833033127,1.5245118481883,0.23488871973859,2.23302272144884,0.0255474460439935,0.399451152486317
"Mb2116C",591.901234023369,1.52608335272524,0.173281341534801,3.03600692414763,0.00239733858926422,0.0517158495673361
"Mb1922C",217.598473200262,1.53634559902905,0.199491289700108,2.68856650250411,0.00717595404268927,0.13917210869331
"Mb3855C",2221.71675121763,1.53648672698067,0.162807325502464,3.29522474080902,0.000983429955104019,0.0235324971236908
"Mb0320",3100.6694017153,1.54316090819955,0.138965115950583,3.90861335583457,9.28273896198768e-05,0.00273332620238382
"Mb2356C",922.270087253999,1.54605267330215,0.306146544943506,1.78363167026077,0.0744835358907418,0.988376920339647
"Mb2062",495.600512017481,1.54779669675669,0.14153555386355,3.87038225946253,0.000108664829630418,0.00315362534337488
"Mb2030C",5749.96147318505,1.55313143961296,0.787880827050483,0.702049625555254,0.482648215856766,1
"Mb1502C",1250.19300339375,1.55815326870693,0.158993247330166,3.51054700799882,0.000447185733197357,0.0115637644084496
"Mb2146C",85.3428224022881,1.55934872641919,0.279446125546725,2.00163350028508,0.0453241632734048,0.660063807382364
"Mb0587CA",307.386222257122,1.56278002032288,0.734842600444026,0.76585110877189,0.443764899689972,1
"Mb0702",3336.9833060806,1.56654603614259,0.149640968200736,3.78603562216062,0.000153069741308317,0.00433249016701244
"Mb3732C",373.243694227768,1.5757376481556,0.219924244418458,2.61789076360367,0.00884751228757408,0.165235484111453
"Mb2236",3811.92922471587,1.59462134617078,0.146022918524616,4.07210972208133,4.65892220957791e-05,0.00147984977901081
"Mb0386",521.107314205652,1.59535136966533,0.167388748243346,3.5566988576784,0.00037554423052293,0.0100996361728633
"Mb1924",2202.68833055134,1.60096363317597,0.188656094444364,3.18549811468295,0.00144505045440536,0.0331212132560865
"Mb0467",1100.05933040469,1.60417435528228,0.255838142717689,2.36154917661738,0.0181987580572922,0.308461302534104
"Mb3523C",1034.42189841846,1.60422406013976,0.164294471691268,3.67768954073622,0.000235356175544199,0.00650292337085821
"Mb3167",448.830700231889,1.60441025420694,0.150682302299581,4.01115622062421,6.04221111230307e-05,0.00186063203259776
"Mb2273C",507.366045363301,1.60543568946791,0.130284321292733,4.64703414394405,3.36741445838378e-06,0.000141501561720002
"Mb2061",346.052606428093,1.61053625465766,0.138376621177092,4.4121344303985,1.02356525397715e-05,0.000378813049040717
"Mb0469",1135.74618646281,1.61884753959899,0.120622713910223,5.13043952948682,2.89066412648134e-07,1.42389357099071e-05
"Mb1918C",8368.07286960566,1.62280683556838,0.13334140340979,4.67076856581709,3.00074872943308e-06,0.000131576308418837
"Mb2549C",166.884030248005,1.62354346891819,0.260809007974636,2.3908049563182,0.0168114811654587,0.287362351785849
"Mb1315",297.727612106286,1.62587657995892,0.160307168819247,3.90423325774423,9.4524581277461e-05,0.002763131600531
"Mb0270C",1797.15879259047,1.63191172176188,0.20438376524895,3.09179019670265,0.001989534101623,0.0436183726410173
"Mb2555",447.514517183304,1.63757346801753,0.153715814224479,4.14774154002432,3.35771148273601e-05,0.00107500064455215
"Mb1579",91.2279097515507,1.64737725972629,0.468017068445448,1.38323429501536,0.166593037258566,1
"Mb2986C",570.571413787545,1.65505024767765,0.173055359683354,3.78520635752758,0.000153581084254531,0.00433249016701244
"Mb1837",605.982149869278,1.65736150236805,0.145631092984008,4.51388154066956,6.36517789476096e-06,0.000246895457956401
"Mb1544",437.462932878206,1.65803064081586,0.312513579143793,2.10560655514138,0.035238542782198,0.536042861417673
"Mb2417B",1531.86936243006,1.66946882536699,0.125663988540722,5.32745166806519,9.96002701953581e-08,5.65897873194471e-06
"Mb2665C",658.40578564057,1.67026230947628,0.280241170287507,2.39173390829276,0.0167689948893075,0.287362351785849
"Mb1536C",563.350794981368,1.67684611433137,0.163158677531203,4.14839176544516,3.34819076969614e-05,0.00107500064455215
"Mb1985C",84.0382291396841,1.6847998074249,0.259620392666728,2.63769652449441,0.00834712439978853,0.156615348040683
"Mb3789",3890.01835231909,1.68996195377681,0.200430288554687,3.44240363446143,0.000576569247578562,0.0144464617685212
"Mb2668",3.28529230075158,1.69053914043066,1.25291145531534,0.551147599059073,0.581532498014745,1
"Mb2982C",1738.0283761289,1.70174804273591,0.153483090799188,4.57215214446037,4.82740206234701e-06,0.000192809306133741
"Mb1917C",1275.81672652095,1.70303471111659,0.112512885363001,6.24848175254226,4.14461633816827e-10,3.09618190892052e-08
"Mb2558",396.384361380862,1.70702214494685,0.183508752895252,3.8527979390194,0.000116775753078536,0.0033648099137058
"Mb0174",3753.80682561842,1.71238267675868,0.225322084989986,3.16161940712708,0.00156894478021815,0.0353582304100559
"Mb3138",37.6534062641169,1.71373974827869,0.450763415982941,1.58340211954046,0.113329840204202,1
"Mb3389",426.087644523928,1.71837838785259,0.17207159344595,4.17488077762375,2.98142150466648e-05,0.000977809296733705
"Mb3112",57.9447839470145,1.721845546534,0.306238262586923,2.35713702277523,0.0184164499374251,0.309549829364886
"Mb0173",6032.30057269032,1.72753090022744,0.234207009193606,3.10635835679038,0.00189407025021706,0.0422136982838431
"Mb3652",1199.02161983274,1.73079866496765,0.16291652591087,4.48572458123408,7.26665595055013e-06,0.000279178000995421
"Mb1079",408.696931589934,1.73273343584512,0.151715356234516,4.82965900111316,1.36767065913735e-06,6.2695266351819e-05
"Mb1062C",531.44345848322,1.73558442798445,0.243483274583963,3.0210881188506,0.00251868048954879,0.0537585031473006
"Mb0033",732.71183533472,1.76535940798583,0.300674433888189,2.54547551013415,0.010912901839089,0.199197493298122
"Mb3451C",11023.5517960387,1.77485830299417,0.109320954352946,7.08792113625829,1.36141509637906e-12,1.33949963385199e-10
"Mb2277",145.193192346886,1.78509667370441,0.226291264176219,3.46940778541515,0.000521607092920983,0.0132337296405236
"Mb1248C",659.151918726792,1.78535668002422,0.145812404839357,5.38607590272897,7.20125616443825e-08,4.21012570541216e-06
"Mb1018C",1015.60339701324,1.7910864716326,0.135946598629353,5.81909720146388,5.91663215754653e-09,3.72932720680355e-07
"Mb3854C",282.748765108876,1.7930765441536,0.240725327444458,3.2945288830756,0.000985868124418378,0.0235324971236908
"Mb0891C",12005.5563782602,1.79363649322604,0.200115042113605,3.96590123782644,7.31191362752261e-05,0.00221776387770122
"Mb2899",6534.2264613063,1.79394650644543,0.232767824806073,3.41089455601045,0.000647501265861405,0.0160246632299688
"Mb3139",24.0840933687038,1.80117094643591,0.458763551299173,1.74637009450091,0.0807466630075672,1
"Mb2941",1020.57773356798,1.80308665977532,0.205056248774721,3.91642129695645,8.98731371021724e-05,0.00267073891793453
"Mb2076",1465.78442412356,1.80468498407562,0.155805317615816,5.16468241513946,2.4084749640901e-07,1.27839315857098e-05
"Mb2164C",782.660749249653,1.82051102573718,0.135872537070093,6.03882906310864,1.5523658548777e-09,1.11825783188869e-07
"Mb0470",1429.59031006648,1.83617170577131,0.11962238946552,6.99009365644153,2.74702801565418e-12,2.51852523071567e-10
"Mb1926",612.543140787099,1.83682768064112,0.205921380743017,4.06382123906528,4.82758037984464e-05,0.00152144212908541
